date,score,review
2025-04-14,2.0,"You lost me at - can't leave your political views & your hatred - out of a film. Very immature & unprofessional. I'm of course referring to the conservative types wearing red hats near the start of this garbage  movie who were portrayed as utter morons. Regardless though I did try to soldier on with this childish effort, like 3 or 4 times until finally, about half way through I simply ran out of legs.  Even if Bong could have stayed off the bong for 5 mins, I don't think I would have enjoyed it like I'd hoped anyway. It's kind of stupid. I'm giving it 3/10 but I'm deducting 1 point for wasting my time :0"
2025-04-14,10.0,Underrated. Love  how they didn't have an orgy with the clone.
2025-04-14,1.0,"While it is an interesting plot seed, like a bad tree and Mickey clones with no future, this one ends up taking us nowhere interesting or very entertaining. I actually walked out at the 45 minute mark & got a substitute ticket for something worth my time."
2025-04-14,6.0,"The first Bong Joon-Ho film that I'd consider a disappointment. Starts off dull with unlikable characters and a ditzy Robert Pattinson. Eventually, it turns into a moderately interesting fable with over-the-top performances from Ruffalo as a modern-day fascist. The film has its moments, and is a decent sci-fi comedy, but definitely not a worthy entry in the  mighty caliber of Joon-Ho's films."
2025-04-13,2.0,"Terrible film . Rubbish plot, rubbish acting, a very long two hours. Can see why WB lost millions on this epic failure."
2025-04-13,8.0,"Very funny movie, acting was pretty good, Mark Ruffalo plays a very ridiculous role."
2025-04-13,1.0,"As a huge fan of sci-fi and Bong Joon Ho, i am extremely disappointed. Bad script. Hammy acting. Overlong. Boring. No wonder it got delayed so many times and eventually bombed at the box office. Waste of time, talent and money."
2025-04-13,8.0,"Le film est très sympa, malheureusement, il ne pousse pas certains concepts assez loin et une fin qui semble assez baclée.
Malgré cela, le film est très agréable à regarder.

Un excellent film de Bong Joon Ho dans la ligné de Snowpiercer et Parasite."
2025-04-13,3.0,"Rob Pattinson versatility on display. You will be amazed at his accent, and his play of his character in different scenarios. He makes it fun, even if his character is so spineless it hurts. 

There’s also plenty of modern day themes at play: resource scarcity, oligarchy, genetics and science, space, castes and class systems, militarism, etc. 

Initially a quirky fun ride, but becomes lame when the alien life is revealed. A bit long for my liking. 

Would not rush to theaters or see again. D-"
2025-04-13,1.0,UNWATCHABLE because of Pattinson's idiotic voice choice.
2025-04-13,6.0,Starts of good the end is just crap
2025-04-13,1.0,"The movie is slow and boring. If you like Sci-Fi movies like Star Trek, Star Wars, Blade Runner, Terminator, don't waste your time with Mickey. Mark Rufallo at his worst."
2025-04-13,10.0,Incredible original story/adaptation. Robert Pattinson can do ANYTHING. Just stellar from Naomi Ackie too.
2025-04-13,8.0,"Original, sometimes funny, sometimes bizarre. Seeing Pattinson switch between the two versions of Mickey shows what a fantastic actor he is!"
2025-04-13,10.0,I just wanted to write “perfect”.
2025-04-13,1.0,"I Love Sci Fi movies; but I can't stomach the degrading of human dignity and disregarding the preciousness of human life. I'm 38 years old, and still.
""They'll just print another of you in the morning"" So there is no effort to save him. Just let him suffer and die multiple times. If you've got a heart for the sacredness of life, this is not your movie.
I don't know how this is ""comedy"". Nothing funny about it."
2025-04-13,3.0,"This movie has proven to me that this director really doesn’t have anything significant to say. Beyond the obscure and morbid moments that really just feel like they are there for a wow factor, they don’t really try to expand upon the phycological concepts of death and its mental toll. Instead, it becomes this bland love triangle story with the same cartoony overdramatic logic of Parasite that presents itself as artful directing, but just turns out feeling like a mess in the end."
2025-04-12,1.0,"I honestly disliked the entire movie.. my husband and I went on a movie date and he regrettably chose this movie. We were eating and I lost my appetite due to the disgusting scene when Mickey went to the dinner and was eating what looked like a glob of blood  
I also felt terrible watching this movie as a Christian. 
There were some scenes of blasphemy. It definitely felt like they were mocking God. 
Please dont make the same mistake I did. Save your money!!"
2025-04-12,8.0,Such an interesting plot line & super entertaining! I will be watching this again & again!
2025-04-12,10.0,Gonna rip my bong joon ho before I watch this
2025-04-12,10.0,I was not a huge fan of Patterson until now.  He was amazing and this movie spot on fun.  Loved the satire too.
2025-04-12,10.0,"There's something Verhoevenesque about Bong Joon Ho's version of expansionist human colonizers engaging in a bug hunt against innocent sapient insects, but where Starship Troopers leans so hard into its fashy Heinlein + Hugo Boss aesthetic that it's still argued whether it's homage or satire, Mickey 17 takes what should have been a very dark concept, that of a heavily hinted eugenicist theofascist (featuring Mark Ruffalo in yet another delightful heel turn after Poor Things) utilizing literal disposable slave labour to build his Space Reich on mass indigenous graves, and somehow it turns out to be… wholesome? Naomi Ackie's charismatic but slightly unhinged heroine is in large part why it works, especially paired with Anamaria Vartolomei as a romantic foil for the hapless Mickey's affections."
